,INSEE_COM,distance_interne
245,30211,1.15280991166393
246,30103,0.955859482898004
247,30145,1.25624547651378
248,30340,1.25624547651378
249,30149,0.911376257518884
250,30179,1.11620339730431
251,30196,0.705949013499896
252,30013,0.762512083798276
253,30315,1.03912881184185
254,30355,0.64444033190402
255,30326,1.28888066380804
256,30189,3.65687948838664
257,30060,0.864607433747949
258,34096,1.46955005875939
259,12147,1.70502885303796
260,48046,0.911376257518884
261,30119,0.705949013499896
262,48048,1.57854998283468
263,30169,1.22273955893495
264,48012,1.55201784140211
265,48026,1.07835493038089
266,48140,1.52502416759655
267,48001,1.57854998283468
268,48025,1.38217052868631
269,30028,1.60464348581992
270,48177,1.11620339730431
271,48064,1.15280991166393
272,30330,1.28888066380804
273,48063,1.68049478470331
274,48167,0.864607433747949
275,48071,1.03912881184185
276,34276,1.35178944443729
277,48007,0.815159705956631
278,48002,1.15280991166393
279,48169,1.25624547651378
280,48128,1.65559718927586
281,30090,1.15280991166393
282,48031,1.35178944443729
283,48044,1.18828925801234
284,48087,2.17588099210045
285,48161,0.407579852978316
286,48121,1.03912881184185
287,48190,1.18828925801234
288,48059,1.22273955893495
289,48106,1.07835493038089
290,48123,1.46955005875939
291,48058,1.77659939055564
292,48132,2.05817736896569
293,48090,0.815159705956631
294,48079,1.25624547651378
295,48108,1.77659939055564
296,48083,1.38217052868631
297,48070,2.30561982332786
298,48105,1.44101238957992
299,48129,1.28888066380804
300,48080,1.60464348581992
301,48174,1.91171896579601
302,48160,1.55201784140211
303,48010,1.70502885303796
304,48149,1.32070967052383
305,48139,1.63031941191326
306,48041,0.911376257518884
307,12116,1.44101238957992
308,48110,1.15280991166393
309,48077,0.864607433747949
310,48111,1.65559718927586
311,34121,1.95468430718057
312,48144,1.25624547651378
313,30227,0.99836266923546
314,12070,0.911376257518884
315,30131,1.57854998283468
316,48029,1.57854998283468
317,48156,1.38217052868631
318,34202,1.32070967052383
319,34300,1.84539627163204
320,30029,1.88987003148556
321,30192,1.07835493038089
322,34253,1.03912881184185
323,30138,0.864607433747949
324,34116,1.18828925801234
325,30095,1.03912881184185
326,30140,0.911376257518884
327,34061,1.22273955893495
328,81106,1.63031941191326
329,30164,1.77659939055564
330,48115,1.38217052868631
331,30325,1.75306723380644
332,12058,0.911376257518884
333,30210,1.38217052868631
334,34336,1.18828925801234
335,12098,1.18828925801234
336,30278,1.15280991166393
337,30284,1.03912881184185
338,48085,1.75306723380644
339,30088,1.15280991166393
340,48020,1.97581664357169
341,34042,1.91171896579601
342,34332,1.65559718927586
343,30015,1.32070967052383
344,34313,0.576404955831966
345,30058,0.99836266923546
346,12166,1.07835493038089
347,30263,1.55201784140211
348,30323,0.955859482898004
349,12260,1.77659939055564
350,12184,1.38217052868631
351,12180,1.15280991166393
352,12047,1.8677655280121
353,30075,1.11620339730431
354,34257,0.99836266923546
355,48191,1.41189802699979
356,34056,1.38217052868631
357,30165,0.762512083798276
358,34279,1.52502416759655
359,30329,1.38217052868631
360,30142,1.22273955893495
361,48092,1.03912881184185
362,30017,1.28888066380804
363,48179,1.35178944443729
364,48171,1.22273955893495
365,34052,1.84539627163204
366,12067,1.28888066380804
367,30174,1.25624547651378
368,48086,1.95468430718057
369,48030,0.955859482898004
370,12118,1.52502416759655
371,34177,1.41189802699979
372,48103,1.32070967052383
373,81188,1.11620339730431
374,12231,1.75306723380644
375,30291,1.25624547651378
376,30332,1.49754400385319
377,30217,1.68049478470331
378,30335,0.64444033190402
379,48055,0.576404955831966
380,12240,1.25624547651378
381,34086,1.57854998283468
382,34109,1.15280991166393
383,30255,0.99836266923546
384,34335,0.815159705956631
385,34299,1.49754400385319
386,12247,1.68049478470331
387,30116,1.22273955893495
388,30172,1.32070967052383
389,12248,0.955859482898004
390,48073,1.22273955893495
391,12219,1.22273955893495
392,12072,0.955859482898004
393,81279,1.15280991166393
394,30243,1.28888066380804
395,34142,1.38217052868631
396,48016,1.65559718927586
397,34274,1.79982389771877
398,34049,1.03912881184185
399,30134,1.28888066380804
400,48003,1.79982389771877
401,48039,2.44547911786989
402,34178,1.63031941191326
403,30269,1.8677655280121
404,12055,1.07835493038089
405,12200,1.46955005875939
406,12249,1.46955005875939
407,30307,1.32070967052383
408,48173,1.07835493038089
409,30346,1.25624547651378
410,30137,0.864607433747949
411,48185,0.955859482898004
412,12160,1.60464348581992
413,12204,2.03789926489158
414,12211,1.79982389771877
415,48192,1.38217052868631
416,12145,3.75770057443048
417,48034,2.95319660183264
418,48056,1.03912881184185
419,12084,1.55201784140211
420,48072,1.15280991166393
421,48074,2.71889673887134
422,48146,3.47041739566761
423,12293,1.8677655280121
424,48099,2.0981457095913
425,30177,0.762512083798276
426,30065,0.911376257518884
427,30053,0.762512083798276
428,30267,0.815159705956631
429,30188,0.64444033190402
430,30289,0.955859482898004
431,30042,1.07835493038089
432,12191,0.955859482898004
433,30158,0.64444033190402
434,30072,0.911376257518884
435,81299,1.38217052868631
436,81055,0.815159705956631
437,30054,1.15280991166393
438,34198,0.864607433747949
439,48182,1.35178944443729
440,34124,0.762512083798276
441,30285,1.03912881184185
442,30173,1.15280991166393
443,30197,0.705949013499896
444,30240,0.762512083798276
445,48075,2.11784704049969
446,48018,1.57854998283468
447,48112,1.18828925801234
448,48168,1.49754400385319
449,30152,1.03912881184185
450,48091,1.70502885303796
451,48104,2.28753625139483
452,48165,1.95468430718057
453,48005,1.18828925801234
454,48032,1.41189802699979
455,48155,1.79982389771877
456,48178,1.41189802699979
457,30247,0.576404955831966
458,48170,1.60464348581992
459,30216,0.955859482898004
460,30194,0.864607433747949
461,30318,0.955859482898004
462,30037,0.911376257518884
463,30345,0.705949013499896
464,30051,1.11620339730431
465,30223,1.65559718927586
466,30097,0.815159705956631
467,12142,1.15280991166393
468,30268,0.815159705956631
469,30271,0.64444033190402
470,30187,0.955859482898004
471,30132,0.99836266923546
472,48152,1.41189802699979
473,48158,0.911376257518884
474,30159,0.911376257518884
475,30305,0.99836266923546
476,30079,1.07835493038089
477,30204,0.762512083798276
478,30171,0.864607433747949
479,30253,0.864607433747949
480,30167,0.762512083798276
481,12002,1.22273955893495
482,48176,1.70502885303796
483,48187,1.95468430718057
484,48181,0.864607433747949
485,12122,1.38217052868631
486,48094,3.64550503007554
487,12022,1.32070967052383
488,48138,0.815159705956631
489,48107,0.864607433747949
490,12086,1.25624547651378
491,12178,0.64444033190402
492,12291,2.0981457095913
493,81073,0.864607433747949
494,81141,1.03912881184185
495,12008,1.35178944443729
496,81270,0.576404955831966
497,81321,0.955859482898004
498,81002,1.25624547651378
499,12024,0.955859482898004
500,81196,1.32070967052383
501,81262,1.38217052868631
502,81160,0.911376257518884
503,81081,1.38217052868631
504,12222,1.60464348581992
505,34054,1.41189802699979
506,81116,0.705949013499896
507,12288,1.11620339730431
508,81269,1.25624547651378
509,81021,0.911376257518884
510,81005,1.18828925801234
511,81288,1.8677655280121
512,81312,1.41189802699979
513,81032,1.03912881184185
514,81109,0.99836266923546
515,81132,0.864607433747949
516,81216,0.99836266923546
517,81076,1.38217052868631
518,81324,0.911376257518884
519,81016,1.84539627163204
520,81030,0.576404955831966
521,81289,1.07835493038089
522,81214,0.576404955831966
523,81286,1.03912881184185
524,81001,0.911376257518884
525,81179,0.911376257518884
526,81054,0.815159705956631
527,81210,0.64444033190402
528,81195,0.911376257518884
529,81084,1.41189802699979
530,81318,0.705949013499896
531,81118,0.64444033190402
532,81127,0.762512083798276
533,81325,1.22273955893495
534,81159,0.864607433747949
535,81266,1.18828925801234
536,81213,0.762512083798276
537,81200,0.705949013499896
538,81143,0.762512083798276
539,81075,1.11620339730431
540,81237,0.99836266923546
541,81252,0.576404955831966
542,81310,0.705949013499896
543,81049,0.705949013499896
544,81315,0.99836266923546
545,81142,1.07835493038089
546,81151,0.815159705956631
547,81129,0.911376257518884
548,81235,0.815159705956631
549,81042,1.65559718927586
550,81120,2.2509333097388
551,81162,0.864607433747949
552,81083,0.64444033190402
553,81219,2.60978443529477
554,81157,0.955859482898004
555,81204,1.03912881184185
556,81229,0.815159705956631
557,81238,1.44101238957992
558,81050,0.99836266923546
559,81189,0.64444033190402
560,81058,0.762512083798276
561,81015,0.576404955831966
562,81227,1.18828925801234
563,81242,0.64444033190402
564,81212,0.64444033190402
565,81205,0.762512083798276
566,81027,0.64444033190402
567,81251,1.18828925801234
568,81323,0.762512083798276
569,12159,1.35178944443729
570,81130,0.64444033190402
571,81256,0.64444033190402
572,81281,0.955859482898004
573,81078,1.63031941191326
574,81098,0.864607433747949
575,81126,0.864607433747949
576,81139,2.13736678069773
577,81100,0.762512083798276
578,81006,1.07835493038089
579,81273,1.07835493038089
580,81311,1.49754400385319
581,81181,0.815159705956631
582,81065,2.85305897084821
583,81222,1.07835493038089
584,81140,2.28753625139483
585,81104,1.8677655280121
586,81250,1.07835493038089
587,81119,0.64444033190402
588,81092,1.44101238957992
589,81169,0.705949013499896
590,81044,0.864607433747949
591,81105,2.17588099210045
592,81207,0.576404955831966
593,81177,0.955859482898004
594,81248,1.25624547651378
595,81255,0.705949013499896
596,81215,1.28888066380804
597,81011,1.25624547651378
598,81039,1.11620339730431
599,81258,1.25624547651378
600,81187,0.864607433747949
601,81043,0.864607433747949
602,81040,1.11620339730431
603,81174,0.99836266923546
604,12099,1.15280991166393
605,81223,0.762512083798276
606,81086,0.99836266923546
607,81017,1.28888066380804
608,81163,2.46240305072395
609,81053,1.38217052868631
610,81239,1.7292148674959
611,81267,1.7292148674959
612,81103,1.11620339730431
613,81305,1.52502416759655
614,81031,1.63031941191326
615,81036,0.815159705956631
616,81066,1.03912881184185
617,81037,1.41189802699979
618,81034,1.28888066380804
619,81307,0.705949013499896
620,81062,2.9249356971602
621,12071,1.18828925801234
622,81182,3.03640151803698
623,81209,1.68049478470331
624,81128,1.55201784140211
625,81137,0.815159705956631
626,81088,1.18828925801234
627,34219,1.18828925801234
628,81125,1.95468430718057
629,12179,1.35178944443729
630,12183,1.07835493038089
631,12144,0.911376257518884
632,12039,1.7292148674959
633,81314,1.79982389771877
634,81282,0.64444033190402
635,81134,1.35178944443729
636,34293,2.73412877255665
637,34235,2.0981457095913
638,34305,1.82275251503777
639,81124,2.74927641629558
640,34273,0.576404955831966
641,34107,2.19488468035588
642,12163,1.82275251503777
643,34160,1.35178944443729
644,81085,0.911376257518884
645,81193,2.03789926489158
646,34055,1.52502416759655
647,81028,0.911376257518884
648,81192,2.79422669410157
649,81023,1.11620339730431
650,34046,2.03789926489158
651,81014,2.67267982964935
652,34271,1.25624547651378
653,81231,1.55201784140211
654,34193,1.84539627163204
655,12284,1.49754400385319
656,12101,1.03912881184185
657,81115,1.41189802699979
658,34030,0.955859482898004
659,34226,1.57854998283468
660,34075,1.11620339730431
661,34021,1.32070967052383
662,34250,1.38217052868631
663,34004,0.99836266923546
664,34228,1.35178944443729
665,34158,1.52502416759655
666,34229,2.17588099210045
667,34059,1.35178944443729
668,34218,1.28888066380804
669,34189,1.25624547651378
670,34302,1.32070967052383
671,34089,0.864607433747949
672,34326,0.911376257518884
673,34026,0.705949013499896
674,34190,0.864607433747949
675,34232,1.82275251503777
676,34098,1.46955005875939
677,34034,1.18828925801234
678,34006,0.955859482898004
679,34007,1.03912881184185
680,34339,1.07835493038089
681,34331,1.25624547651378
682,34245,1.38217052868631
683,34097,1.57854998283468
684,34141,1.60464348581992
685,34284,1.84539627163204
686,34020,1.07835493038089
687,34100,1.46955005875939
688,34015,0.815159705956631
689,12190,1.32070967052383
690,34170,0.815159705956631
691,34070,1.03912881184185
692,34092,1.46955005875939
693,81278,0.99836266923546
694,34269,1.65559718927586
695,12121,0.99836266923546
696,12242,0.864607433747949
697,12140,1.97581664357169
698,12259,1.46955005875939
699,12198,2.13736678069773
700,12150,1.18828925801234
701,12281,0.762512083798276
702,12217,1.46955005875939
703,12054,1.15280991166393
704,12034,0.99836266923546
705,12021,2.60978443529477
706,12068,2.13736678069773
707,12300,1.95468430718057
708,12199,1.65559718927586
709,12205,1.57854998283468
710,12059,1.60464348581992
711,12032,1.22273955893495
712,12136,1.7292148674959
713,12263,1.11620339730431
714,12287,1.65559718927586
715,12273,1.11620339730431
716,12268,1.93332099571206
717,12103,1.75306723380644
718,12206,1.18828925801234
719,12094,1.60464348581992
720,12172,1.7292148674959
721,12048,1.22273955893495
722,12088,1.7292148674959
723,12290,1.07835493038089
724,12110,1.63031941191326
725,12093,1.44101238957992
726,12119,2.30561982332786
727,12064,1.35178944443729
728,12097,1.35178944443729
729,12156,2.26930858042017
730,12209,1.84539627163204
731,12074,1.95468430718057
732,12256,1.38217052868631
733,12030,0.815159705956631
734,12134,1.03912881184185
735,12181,1.07835493038089
736,12230,1.22273955893495
737,12052,1.28888066380804
738,12246,1.38217052868631
739,12089,1.07835493038089
740,12028,0.64444033190402
741,12004,1.41189802699979
742,12130,0.955859482898004
743,12148,1.18828925801234
744,12158,1.03912881184185
745,12104,0.911376257518884
746,12227,0.99836266923546
747,12289,0.762512083798276
748,12108,1.28888066380804
749,12016,1.41189802699979
750,12252,1.07835493038089
751,12012,1.18828925801234
752,12272,0.99836266923546
753,12095,1.07835493038089
754,12018,0.955859482898004
755,12031,1.15280991166393
756,12257,1.57854998283468
757,12091,1.22273955893495
758,12301,2.34136799890069
759,12305,0.762512083798276
760,12013,1.49754400385319
761,12170,1.11620339730431
762,12175,0.955859482898004
763,12100,1.55201784140211
764,12007,0.955859482898004
765,12261,0.99836266923546
766,12003,1.11620339730431
767,12053,1.03912881184185
768,12083,0.762512083798276
769,12111,1.46955005875939
770,12197,2.21372523776955
771,81052,0.815159705956631
772,81077,1.79982389771877
773,81186,1.18828925801234
774,81167,0.99836266923546
775,81317,1.35178944443729
776,81183,1.07835493038089
777,12276,1.35178944443729
778,81306,1.32070967052383
779,81072,1.07835493038089
780,81026,1.25624547651378
781,81079,1.11620339730431
782,12207,1.65559718927586
783,12045,1.07835493038089
784,81303,0.705949013499896
785,12041,1.15280991166393
786,12023,0.762512083798276
787,81292,1.25624547651378
788,12278,1.15280991166393
789,12262,1.41189802699979
790,81190,1.03912881184185
791,81199,1.11620339730431
792,81259,0.99836266923546
793,81018,0.911376257518884
794,81203,2.47921145780096
795,81013,1.49754400385319
796,81249,1.28888066380804
797,12019,0.911376257518884
798,12065,1.75306723380644
799,12182,1.18828925801234
800,81158,1.99672533847092
801,81264,0.911376257518884
802,81221,1.57854998283468
803,81097,1.22273955893495
804,12258,2.13736678069773
805,12113,1.03912881184185
806,81074,0.705949013499896
807,12127,1.75306723380644
808,81122,0.815159705956631
809,81047,1.22273955893495
810,81010,1.57854998283468
811,81096,1.57854998283468
812,81082,0.864607433747949
813,81247,1.25624547651378
814,81019,1.11620339730431
815,12085,1.22273955893495
816,12060,0.99836266923546
817,81071,0.864607433747949
818,81230,0.911376257518884
819,12194,1.79982389771877
820,81161,1.15280991166393
821,12057,1.60464348581992
822,12225,1.99672533847092
823,81302,0.49918133461773
824,12169,1.38217052868631
825,12235,1.44101238957992
826,12137,1.22273955893495
827,12267,1.99672533847092
828,81240,0.762512083798276
829,81295,1.41189802699979
830,81285,1.18828925801234
831,12189,1.38217052868631
832,81089,1.11620339730431
833,81003,0.911376257518884
834,81257,0.864607433747949
835,81253,1.03912881184185
836,81172,0.64444033190402
837,81308,1.32070967052383
838,12234,1.18828925801234
839,81201,1.7292148674959
840,81094,0.705949013499896
841,81254,1.22273955893495
842,12046,1.38217052868631
843,12080,1.44101238957992
844,12233,1.55201784140211
845,12061,1.7292148674959
846,12292,1.52502416759655
847,12255,1.52502416759655
848,12027,0.955859482898004
849,12035,1.28888066380804
850,12042,1.38217052868631
851,12294,2.56159965526936
852,12001,1.35178944443729
853,12195,1.70502885303796
854,12090,2.05817736896569
855,12171,1.46955005875939
856,12010,0.955859482898004
857,12193,1.25624547651378
858,12188,1.60464348581992
859,12265,1.44101238957992
860,12102,2.05817736896569
861,12296,1.79982389771877
862,12141,1.38217052868631
863,12154,1.84539627163204
864,12133,1.49754400385319
865,12177,1.91171896579601
866,12297,1.46955005875939
867,12307,1.84539627163204
868,12079,1.60464348581992
869,12253,2.86757844869401
870,12092,1.65559718927586
871,12006,1.7292148674959
872,12037,1.77659939055564
873,12049,1.25624547651378
874,12165,1.11620339730431
875,12239,0.864607433747949
876,12215,1.38217052868631
877,12244,2.07825762368371
878,12033,2.41127492820373
879,12153,1.63031941191326
880,12062,2.0981457095913
881,12120,1.68049478470331
882,12224,2.73412877255665
883,12011,2.03789926489158
884,12254,2.52896648007092
885,12038,1.11620339730431
886,12015,1.60464348581992
887,12228,1.68049478470331
888,12146,0.762512083798276
889,12236,1.38217052868631
890,12202,0.955859482898004
891,12026,1.97581664357169
892,12264,1.49754400385319
893,12131,1.55201784140211
894,12106,1.46955005875939
895,12162,2.01741734541188
896,12201,2.11784704049969
897,12185,1.95468430718057
898,12251,1.22273955893495
899,12056,1.68049478470331
900,12269,1.25624547651378
901,12213,1.60464348581992
902,12241,1.60464348581992
903,12078,1.28888066380804
904,12286,1.84539627163204
905,12149,1.03912881184185
906,12238,1.65559718927586
907,12096,1.75306723380644
908,12266,2.37657851602468
909,12017,1.38217052868631
910,12176,1.82275251503777
911,12174,1.03912881184185
912,12066,1.44101238957992
913,12109,1.60464348581992
914,12208,3.03640151803698
915,12073,1.35178944443729
916,12161,1.60464348581992
917,12299,1.60464348581992
918,12303,1.32070967052383
919,12129,1.8677655280121
920,81051,1.60464348581992
921,12075,0.955859482898004
922,12298,1.07835493038089
923,12157,1.97581664357169
924,12124,1.60464348581992
925,12050,1.68049478470331
926,12221,1.25624547651378
927,12107,1.55201784140211
928,12216,1.57854998283468
929,12243,1.77659939055564
930,12138,1.11620339730431
931,12283,1.55201784140211
932,81297,0.705949013499896
933,81041,0.576404955831966
934,81012,0.64444033190402
935,81110,0.99836266923546
936,81112,1.07835493038089
937,12203,1.18828925801234
938,81045,0.705949013499896
939,81283,1.11620339730431
940,81166,0.576404955831966
941,81208,1.28888066380804
942,81274,0.576404955831966
943,81046,1.84539627163204
944,81009,0.64444033190402
945,81322,0.99836266923546
946,81326,0.762512083798276
947,81225,0.911376257518884
948,81148,0.576404955831966
949,81224,0.64444033190402
950,81099,2.05817736896569
951,81067,1.18828925801234
952,81149,0.955859482898004
953,81165,1.15280991166393
954,81038,1.38217052868631
955,81087,0.815159705956631
956,81245,1.07835493038089
957,81184,0.49918133461773
958,81144,1.07835493038089
959,81211,0.99836266923546
960,81244,0.64444033190402
961,81191,1.03912881184185
962,81300,0.955859482898004
963,81114,0.99836266923546
964,81234,0.64444033190402
965,12029,1.03912881184185
966,81275,0.815159705956631
967,81133,1.07835493038089
968,81246,0.815159705956631
969,81108,0.955859482898004
970,12105,1.65559718927586
971,81309,1.07835493038089
972,81198,0.864607433747949
973,81117,1.35178944443729
974,81069,0.815159705956631
975,81063,1.32070967052383
976,81007,0.705949013499896
977,12186,1.18828925801234
978,81291,0.64444033190402
979,81048,1.44101238957992
980,81060,1.07835493038089
981,81316,0.762512083798276
982,81290,0.911376257518884
983,81080,0.64444033190402
984,81147,1.79982389771877
985,81320,0.911376257518884
986,81263,1.35178944443729
987,81095,0.705949013499896
988,81090,0.705949013499896
989,81131,0.864607433747949
990,81218,1.28888066380804
991,81068,0.49918133461773
992,81020,0.705949013499896
993,81152,1.03912881184185
994,81135,0.815159705956631
995,81168,1.77659939055564
996,81232,0.955859482898004
997,12125,1.60464348581992
998,81170,1.49754400385319
999,12135,1.25624547651378
1000,81029,0.705949013499896
1001,81111,0.864607433747949
1002,12167,2.11784704049969
1003,81176,0.49918133461773
1004,81008,0.955859482898004
1005,81035,0.815159705956631
1006,12274,1.18828925801234
1007,81123,0.762512083798276
1008,81294,1.28888066380804
1009,81197,0.99836266923546
1010,81180,1.52502416759655
1011,81156,0.762512083798276
1012,81319,1.15280991166393
1013,12210,1.44101238957992
1014,12128,1.25624547651378
1015,81061,0.762512083798276
1016,81033,0.864607433747949
1017,81101,1.38217052868631
1018,81287,0.864607433747949
1019,81280,1.25624547651378
1020,81265,0.705949013499896
1021,81202,1.55201784140211
1022,81145,2.67267982964935
1023,81146,1.03912881184185
1024,81056,0.762512083798276
1025,81138,0.99836266923546
1026,81093,1.03912881184185
1027,81304,1.15280991166393
1028,81171,1.65559718927586
1029,12229,0.864607433747949
1030,12044,1.8677655280121
1031,12192,1.77659939055564
1032,12025,1.91171896579601
1033,12069,2.03789926489158
1034,12152,0.705949013499896
1035,81175,1.15280991166393
1036,81070,1.49754400385319
1037,81220,2.3590389514701
1038,81206,2.30561982332786
1039,81217,1.82275251503777
1040,81293,0.911376257518884
1041,81228,1.15280991166393
1042,81185,0.99836266923546
1043,81164,0.705949013499896
1044,81178,1.11620339730431
1045,81136,1.22273955893495
1046,81272,0.99836266923546
1047,81024,0.99836266923546
1048,81276,1.68049478470331
1049,12009,1.18828925801234
1050,81298,0.911376257518884
1051,81025,0.955859482898004
1052,81236,0.762512083798276
1053,81173,0.64444033190402
1054,81022,0.762512083798276
1055,81271,1.41189802699979
1056,81102,0.911376257518884
1057,81261,0.911376257518884
1058,81150,0.911376257518884
1059,34329,1.77659939055564
1060,34207,0.955859482898004
1061,48089,2.03789926489158
1062,34247,1.03912881184185
1063,34337,1.60464348581992
1064,30312,1.03912881184185
1065,34289,1.25624547651378
1066,34303,1.28888066380804
1067,34101,1.7292148674959
